plotNo,PlotNo_Numeric,Order_readin,Order_In_Plot,crossID,Region,Year,bladeLength,bladeMaxWidth,bladeThickness,stipeLength,stipeDiameter,stipeHollow,bullations,fouling
76,76,1040,75,SL18-UCONN-76,GOM,2019,108,9.5,0.4,9.5,5.1,No,No,No
76,76,1041,75,SL18-UCONN-76,GOM,2019,109,10.5,0.3,11.5,5.4,No,No,No
76,76,1042,75,SL18-UCONN-76,GOM,2019,118,9.5,0.4,18.3,6.2,Yes,No,No
76,76,1043,75,SL18-UCONN-76,GOM,2019,119,11,0.3,11.5,5,No,No,No
76,76,1044,75,SL18-UCONN-76,GOM,2019,134,9,0.5,12.4,4.6,No,No,No
77,77,1045,76,SL18-UCONN-77,GOM,2019,20.5,2.24,0.18,0.9,0.18,No,No,No
77,77,1046,76,SL18-UCONN-77,GOM,2019,29.1,2.7,0.21,3.5,0.21,No,No,No
77,77,1047,76,SL18-UCONN-77,GOM,2019,29.7,6.3,0.3,4.2,1.7,No,No,No
77,77,1048,76,SL18-UCONN-77,GOM,2019,37.6,4,0.34,3.3,1.16,No,No,No
77,77,1049,76,SL18-UCONN-77,GOM,2019,47.2,5,0.5,2,1.47,No,No,No
77,77,1050,76,SL18-UCONN-77,GOM,2019,50.2,3.3,0.5,4.2,1.9,No,No,No
77,77,1051,76,SL18-UCONN-77,GOM,2019,50.3,3.8,0.5,6.5,1.9,No,No,No
77,77,1052,76,SL18-UCONN-77,GOM,2019,75.3,4.7,0.7,5.2,2.1,No,No,No
77,77,1053,76,SL18-UCONN-77,GOM,2019,88.3,3.7,0.7,6.1,1.8,No,No,No
77,77,1054,76,SL18-UCONN-77,GOM,2019,94.5,4.5,0.7,3.5,2.2,No,No,No
77,77,1055,76,SL18-UCONN-77,GOM,2019,100,6.6,0.79,4,1.91,No,No,No
77,77,1056,76,SL18-UCONN-77,GOM,2019,107.2,5.9,0.6,4.7,2.3,No,No,No
77,77,1057,76,SL18-UCONN-77,GOM,2019,113.9,5.8,0.7,4.8,2.6,No,No,No
77,77,1058,76,SL18-UCONN-77,GOM,2019,121.4,5.2,0.68,4.5,1.97,No,No,No
77,77,1059,76,SL18-UCONN-77,GOM,2019,133,5.6,0.91,4.2,2.22,No,No,No
78,78,1060,77,SL18-UCONN-78,GOM,2019,13,2,0.2,1,0.8,No,No,No
78,78,1061,77,SL18-UCONN-78,GOM,2019,13,2.2,0.2,1.5,0.8,No,No,No
78,78,1062,77,SL18-UCONN-78,GOM,2019,18.5,3,0.4,3,1.3,No,No,No
78,78,1063,77,SL18-UCONN-78,GOM,2019,23,2.6,0.6,2.5,1.1,No,No,Yes
78,78,1064,77,SL18-UCONN-78,GOM,2019,28,2.8,0.4,1.2,1,No,No,No
78,78,1065,77,SL18-UCONN-78,GOM,2019,34,3.3,0.4,2,0.9,No,No,Yes
78,78,1066,77,SL18-UCONN-78,GOM,2019,36.5,4.4,0.4,2,1.1,No,No,No
78,78,1067,77,SL18-UCONN-78,GOM,2019,39,2.6,0.5,2,1.1,No,No,Yes
78,78,1068,77,SL18-UCONN-78,GOM,2019,50.5,2.7,0.6,2.5,1.5,No,No,Yes
78,78,1069,77,SL18-UCONN-78,GOM,2019,53,4.1,0.6,3.5,1.6,No,No,No
78,78,1070,77,SL18-UCONN-78,GOM,2019,55,5.2,0.6,3,1.7,No,No,Yes
78,78,1071,77,SL18-UCONN-78,GOM,2019,55.2,5.4,0.8,4,2.1,No,No,Yes
78,78,1072,77,SL18-UCONN-78,GOM,2019,59.4,5.3,0.6,3.2,1.8,No,No,Yes
78,78,1073,77,SL18-UCONN-78,GOM,2019,68.5,5,0.8,4.5,2.3,No,No,Yes
78,78,1074,77,SL18-UCONN-78,GOM,2019,69,6.1,0.8,3,2.4,,No,Yes
78,78,1075,77,SL18-UCONN-78,GOM,2019,69.5,5.1,0.7,2.3,1.6,No,No,Yes
78,78,1076,77,SL18-UCONN-78,GOM,2019,72,4.4,0.7,4,2,No,No,Yes
78,78,1077,77,SL18-UCONN-78,GOM,2019,74.5,7,0.8,N/A,N/A,No,No,Yes
78,78,1078,77,SL18-UCONN-78,GOM,2019,79.5,6,0.7,4,2,No,No,Yes
78,78,1079,77,SL18-UCONN-78,GOM,2019,93,5.4,0.7,2,1.2,No,No,Yes
78,78,1080,77,SL18-UCONN-78,GOM,2019,99.5,7.2,0.8,3,1.8,No,No,Yes
78,78,1081,77,SL18-UCONN-78,GOM,2019,104.5,6.8,0.5,5,2.4,No,No,No
78,78,1082,77,SL18-UCONN-78,GOM,2019,115,6,1,3.5,2.4,No,No,No
78,78,1083,77,SL18-UCONN-78,GOM,2019,117,7,0.5,3,2.4,No,No,No
78,78,1084,77,SL18-UCONN-78,GOM,2019,120,6.7,0.9,2,1.8,No,No,Yes
78,78,1085,77,SL18-UCONN-78,GOM,2019,123,7.8,0.6,1.8,2.7,No,No,No
78,78,1086,77,SL18-UCONN-78,GOM,2019,125,7.6,1,3.4,2,No,No,Yes
78,78,1087,77,SL18-UCONN-78,GOM,2019,128.5,6.2,0.9,3.2,2.1,No,No,Yes
78,78,1088,77,SL18-UCONN-78,GOM,2019,132,9,0.91,3,2.54,No,No,No
78,78,1089,77,SL18-UCONN-78,GOM,2019,149.5,7.3,1,1.3,3.1,No,No,No
78,78,1090,77,SL18-UCONN-78,GOM,2019,150,7.5,1,4,2.4,No,No,No
78,78,1091,77,SL18-UCONN-78,GOM,2019,160,6.5,0.13,4,3,No,No,No
78,78,1092,77,SL18-UCONN-78,GOM,2019,167,6.5,0.29,3,2.52,No,No,No
79,79,1093,78,SL18-UCONN-79,GOM,2019,7.4,1.3,0.1,1.1,0.5,,,
79,79,1094,78,SL18-UCONN-79,GOM,2019,10.3,2.1,0.2,1.3,0.8,,,
79,79,1095,78,SL18-UCONN-79,GOM,2019,13.7,2.8,0.3,1.9,0.9,No,No,No
79,79,1096,78,SL18-UCONN-79,GOM,2019,14.7,2.5,0.3,1.9,0.9,No,No,No
79,79,1097,78,SL18-UCONN-79,GOM,2019,19.7,3.1,0.3,2.7,1.4,No,No,No
79,79,1098,78,SL18-UCONN-79,GOM,2019,24.9,3.4,0.4,1.9,1.4,No,No,No
79,79,1099,78,SL18-UCONN-79,GOM,2019,28.1,3.8,0.4,1.9,1.4,No,No,No
79,79,1100,78,SL18-UCONN-79,GOM,2019,34,5.9,0.4,7,2.6,No,No,No
79,79,1101,78,SL18-UCONN-79,GOM,2019,42.7,6.7,0.4,6.4,2.5,,,
79,79,1102,78,SL18-UCONN-79,GOM,2019,46,6.7,0.4,8.2,3.2,No,,
79,79,1103,78,SL18-UCONN-79,GOM,2019,48,6.6,0.97,0.5,3.3,,,
79,79,1104,78,SL18-UCONN-79,GOM,2019,50.2,7.3,0.3,7.4,2.7,No,No,Yes
79,79,1105,78,SL18-UCONN-79,GOM,2019,55.2,6.4,0.6,9.5,2.9,No,No,Yes
79,79,1106,78,SL18-UCONN-79,GOM,2019,56.8,9.6,0.5,9.2,3.4,,,
79,79,1107,78,SL18-UCONN-79,GOM,2019,67.3,9.6,0.5,8.8,3.5,No,No,No
80,80,1108,79,SL18-UCONN-80,GOM,2019,14.8,2.3,0.5,2.3,1.5,No,No,No
80,80,1109,79,SL18-UCONN-80,GOM,2019,26.5,2.6,0.42,3.5,1.65,No,No,No
80,80,1110,79,SL18-UCONN-80,GOM,2019,27,2.6,0.42,3.5,1.7,No,No,No
80,80,1111,79,SL18-UCONN-80,GOM,2019,31.2,3,0.36,2.6,1.25,No,No,No
80,80,1112,79,SL18-UCONN-80,GOM,2019,34.4,4.1,0.35,5.1,1.62,No,No,No
80,80,1113,79,SL18-UCONN-80,GOM,2019,36.3,4.1,0.4,3.2,1.6,No,No,No
80,80,1114,79,SL18-UCONN-80,GOM,2019,45.3,4.8,0.45,5.2,1.83,No,No,No
80,80,1115,79,SL18-UCONN-80,GOM,2019,60,4.8,0.7,5.6,2.9,No,No,Yes
80,80,1116,79,SL18-UCONN-80,GOM,2019,60.2,5.6,0.51,5.1,2.22,No,No,Yes
80,80,1117,79,SL18-UCONN-80,GOM,2019,64.1,6.3,0.6,4.2,2.3,No,No,Yes
80,80,1118,79,SL18-UCONN-80,GOM,2019,72,6.3,0.48,7.5,2.7,No,No,No
80,80,1119,79,SL18-UCONN-80,GOM,2019,76,6.4,0.8,4.7,2.4,No,No,No
80,80,1120,79,SL18-UCONN-80,GOM,2019,80.4,5.6,0.58,6.5,3.36,No,No,No
80,80,1121,79,SL18-UCONN-80,GOM,2019,86.2,8.5,0.7,5.2,2.8,No,No,No
80,80,1122,79,SL18-UCONN-80,GOM,2019,112.8,7.7,0.8,6,3,No,No,No
81,81,1123,80,SL18-UCONN-81,GOM,2019,49.3,9.5,0.7,7.6,2.6,No,No,No
82,82,1124,81,SL18-UCONN-82,GOM,2019,14,1.2,0.2,2.2,0.8,No,No,No
82,82,1125,81,SL18-UCONN-82,GOM,2019,16,1.5,0.2,1.3,0.8,No,No,Yes
82,82,1126,81,SL18-UCONN-82,GOM,2019,31,2.5,0.3,2.2,1.2,No,No,No
82,82,1127,81,SL18-UCONN-82,GOM,2019,39,2.5,0.4,3,1.6,No,No,No
82,82,1128,81,SL18-UCONN-82,GOM,2019,41.4,1.8,0.5,4.5,1.7,No,No,No
82,82,1129,81,SL18-UCONN-82,GOM,2019,44,1.9,0.5,6.5,2.1,No,No,No
82,82,1130,81,SL18-UCONN-82,GOM,2019,70,3,0.6,8.2,2.6,No,No,No
82,82,1131,81,SL18-UCONN-82,GOM,2019,78,3,0.7,9.2,2.7,No,No,No
82,82,1132,81,SL18-UCONN-82,GOM,2019,86,3.5,0.6,6.5,2.6,No,No,No
82,82,1133,81,SL18-UCONN-82,GOM,2019,90,3.8,0.8,8.7,3,No,No,No
82,82,1134,81,SL18-UCONN-82,GOM,2019,100,3.8,0.9,5,2.8,No,No,No
82,82,1135,81,SL18-UCONN-82,GOM,2019,108,3.9,0.9,9.2,3.4,No,No,No
82,82,1136,81,SL18-UCONN-82,GOM,2019,140,4.1,0.1,14.5,3.8,No,No,Yes
82,82,1137,81,SL18-UCONN-82,GOM,2019,142,4.1,0.9,10,3.5,No,No,No
82,82,1138,81,SL18-UCONN-82,GOM,2019,157,4.6,1.1,7.6,3.4,No,No,Yes
83,83,1139,82,SL18-UCONN-83,GOM,2019,4.7,3,0.1,0.4,0.47,No,No,No
83,83,1140,82,SL18-UCONN-83,GOM,2019,4.8,2.8,0.1,0.6,0.66,No,No,No
83,83,1141,82,SL18-UCONN-83,GOM,2019,24.8,7.9,0.9,0.9,0.83,No,No,No
83,83,1142,82,SL18-UCONN-83,GOM,2019,34.6,6.9,0.11,1,1.01,No,No,No
84,84,1143,83,SL18-UCONN-84,GOM,2019,17,2.8,0.29,2.5,1.37,No,No,Yes
84,84,1144,83,SL18-UCONN-84,GOM,2019,19.1,3.8,0.3,2.5,1.5,No,No,No
84,84,1145,83,SL18-UCONN-84,GOM,2019,24,4.5,0.4,2.7,1.8,No,No,No
84,84,1146,83,SL18-UCONN-84,GOM,2019,33.7,5.9,0.29,4,2.02,No,No,Yes
84,84,1147,83,SL18-UCONN-84,GOM,2019,41,6.1,0.5,4.6,2.5,No,No,No
84,84,1148,83,SL18-UCONN-84,GOM,2019,45.5,7.4,0.44,5.5,2.54,No,No,No
84,84,1149,83,SL18-UCONN-84,GOM,2019,48.5,5.5,0.67,7.3,3.19,No,No,No
84,84,1150,83,SL18-UCONN-84,GOM,2019,55.3,9.1,0.7,6.5,3.5,No,No,No
84,84,1151,83,SL18-UCONN-84,GOM,2019,60.8,7.6,0.57,6.6,3.15,No,No,No
84,84,1152,83,SL18-UCONN-84,GOM,2019,65.2,9.1,0.9,8.6,4,No,No,No
84,84,1153,83,SL18-UCONN-84,GOM,2019,69.6,11.5,0.7,7,3.4,No,No,No
84,84,1154,83,SL18-UCONN-84,GOM,2019,79.1,12.2,0.8,8.9,4,No,No,Yes
84,84,1155,83,SL18-UCONN-84,GOM,2019,82.1,10,0.15,10,4.67,No,No,No
84,84,1156,83,SL18-UCONN-84,GOM,2019,87.3,9.1,0.71,11,3.92,No,No,No
84,84,1157,83,SL18-UCONN-84,GOM,2019,101.2,10.6,0.73,8.7,3.78,No,No,No
85,85,1158,84,SL18-UCONN-85,GOM,2019,20.5,4.5,0.2,2,1.1,No,No,No
85,85,1159,84,SL18-UCONN-85,GOM,2019,33,5,0.2,4.5,2.4,No,No,No
85,85,1160,84,SL18-UCONN-85,GOM,2019,41,6.5,0.1,5,2.5,No,No,No
85,85,1161,84,SL18-UCONN-85,GOM,2019,47,7,0.1,5,2.8,No,No,No
85,85,1162,84,SL18-UCONN-85,GOM,2019,62,8,0.2,6,2.8,No,Yes,No
85,85,1163,84,SL18-UCONN-85,GOM,2019,74,10.5,0.2,3.5,2.3,No,No,No
85,85,1164,84,SL18-UCONN-85,GOM,2019,80,11,0.1,3.2,2,No,No,No
85,85,1165,84,SL18-UCONN-85,GOM,2019,83,9.9,0.3,6,3,No,No,No
85,85,1166,84,SL18-UCONN-85,GOM,2019,96,12.5,0.3,4.5,3,No,No,No
85,85,1167,84,SL18-UCONN-85,GOM,2019,114,15,0.3,4,2.2,No,No,No
86,86,1168,85,SL18-UCONN-86,GOM,2019,6.9,1.4,0.2,0.8,0.5,No,No,No
86,86,1169,85,SL18-UCONN-86,GOM,2019,8.6,2.2,0.4,0.3,0.99,No,No,No
86,86,1170,85,SL18-UCONN-86,GOM,2019,9,3.1,0.6,0.9,0.8,No,No,No
86,86,1171,85,SL18-UCONN-86,GOM,2019,9.5,2.6,0.4,1,0.74,No,No,No
86,86,1172,85,SL18-UCONN-86,GOM,2019,10.2,2.3,0.4,1.7,1,No,No,Yes
86,86,1173,85,SL18-UCONN-86,GOM,2019,14.6,2.3,0.4,2.2,1.1,No,No,Yes
86,86,1174,85,SL18-UCONN-86,GOM,2019,18,3.7,0.4,1.6,1.3,No,No,No
86,86,1175,85,SL18-UCONN-86,GOM,2019,19.3,3.3,0.4,2.4,1.4,No,No,Yes
86,86,1176,85,SL18-UCONN-86,GOM,2019,19.5,5.1,0.5,2,1.37,No,No,No
86,86,1177,85,SL18-UCONN-86,GOM,2019,22.5,5,0.5,1.1,1.01,No,No,No
86,86,1178,85,SL18-UCONN-86,GOM,2019,22.9,4,0.6,2.3,1.6,No,No,Yes
86,86,1179,85,SL18-UCONN-86,GOM,2019,23,8.1,0.4,2.1,1.05,No,No,No
86,86,1180,85,SL18-UCONN-86,GOM,2019,25.4,3.5,0.6,3,1.9,No,No,No
86,86,1181,85,SL18-UCONN-86,GOM,2019,25.5,4.4,0.5,2.3,1.8,No,No,Yes
86,86,1182,85,SL18-UCONN-86,GOM,2019,26.8,5.7,0.7,2.3,1.9,No,No,No
87,87,1183,86,SL18-UCONN-87,GOM,2019,7,1.7,0.2,3.5,1.3,No,No,No
87,87,1184,86,SL18-UCONN-87,GOM,2019,15,2.8,0.2,5,2.2,No,No,No
87,87,1185,86,SL18-UCONN-87,GOM,2019,18,3.3,0.4,4.5,2.3,No,No,No
87,87,1186,86,SL18-UCONN-87,GOM,2019,18,4.1,0.4,10.5,2.9,No,No,No
87,87,1187,86,SL18-UCONN-87,GOM,2019,19,3,0.3,5,2.4,No,No,Yes
87,87,1188,86,SL18-UCONN-87,GOM,2019,33,4.9,0.5,12,2.9,No,No,No
87,87,1189,86,SL18-UCONN-87,GOM,2019,35,5.6,0.4,12,2.7,No,No,Yes
87,87,1190,86,SL18-UCONN-87,GOM,2019,37,5.6,0.4,9.5,3.3,No,No,No
87,87,1191,86,SL18-UCONN-87,GOM,2019,42.5,7.5,0.5,17.5,4.1,No,No,No
87,87,1192,86,SL18-UCONN-87,GOM,2019,46,8.5,0.2,24.5,4.7,No,No,No
87,87,1193,86,SL18-UCONN-87,GOM,2019,50,6.4,0.6,19.8,4.6,No,No,No
87,87,1194,86,SL18-UCONN-87,GOM,2019,50,7,0.6,24.7,3.8,No,No,No
87,87,1195,86,SL18-UCONN-87,GOM,2019,75,10,0.7,35.8,4.5,Yes,No,No
87,87,1196,86,SL18-UCONN-87,GOM,2019,78,10.5,0.7,34,4.3,Yes,No,No
87,87,1197,86,SL18-UCONN-87,GOM,2019,103.5,13.5,1,41,4.6,Yes,No,No
88,88,1198,87,SL18-UCONN-88,GOM,2019,8,1.6,0.6,0.6,2.6,No,No,No
88,88,1199,87,SL18-UCONN-88,GOM,2019,24,4.5,0.52,3.1,1.93,No,No,No
88,88,1200,87,SL18-UCONN-88,GOM,2019,26.2,4,0.15,1.1,3.4,No,No,No
88,88,1201,87,SL18-UCONN-88,GOM,2019,28,4.5,0.9,1.3,1.9,No,No,No
88,88,1202,87,SL18-UCONN-88,GOM,2019,35.6,6.3,0.39,2.5,1.74,No,No,No
88,88,1203,87,SL18-UCONN-88,GOM,2019,36.2,6,0.16,4.7,2.08,No,No,No
88,88,1204,87,SL18-UCONN-88,GOM,2019,37.6,-,0.6,3.6,3.14,No,No,No
88,88,1205,87,SL18-UCONN-88,GOM,2019,46.5,6.1,0.5,5,2.5,No,No,No
88,88,1206,87,SL18-UCONN-88,GOM,2019,59,7.5,0.47,3.5,2.45,No,No,No
88,88,1207,87,SL18-UCONN-88,GOM,2019,65.2,7.7,0.71,8,2.97,No,No,No
88,88,1208,87,SL18-UCONN-88,GOM,2019,66,7,0.48,6.1,3.35,No,No,No
88,88,1209,87,SL18-UCONN-88,GOM,2019,70,11.1,0.4,10,4.43,No,No,No
88,88,1210,87,SL18-UCONN-88,GOM,2019,71,9,0.63,6.6,3.38,No,No,No
88,88,1211,87,SL18-UCONN-88,GOM,2019,84,8.6,0.64,6,3.21,No,No,No
88,88,1212,87,SL18-UCONN-88,GOM,2019,100,9.6,0.9,8.5,3.47,No,No,No
94,94,1213,93,SL18-UCONN-94,GOM,2019,26,2,0.3,6,1.2,No,No,No
94,94,1214,93,SL18-UCONN-94,GOM,2019,27,2.5,0.3,5.5,1.5,No,No,No
94,94,1215,93,SL18-UCONN-94,GOM,2019,28,3.2,0.3,4.2,1.1,No,No,No
94,94,1216,93,SL18-UCONN-94,GOM,2019,29,3.5,0.3,4.5,1.2,No,No,Yes
94,94,1217,93,SL18-UCONN-94,GOM,2019,34,2.5,0.3,4.3,1.3,No,No,No
94,94,1218,93,SL18-UCONN-94,GOM,2019,53,3.3,0.2,4.5,1.4,No,No,No
94,94,1219,93,SL18-UCONN-94,GOM,2019,55,2.6,0.4,10,2.2,No,No,No
94,94,1220,93,SL18-UCONN-94,GOM,2019,76,3.4,0.4,12.5,2.7,No,No,No
94,94,1221,93,SL18-UCONN-94,GOM,2019,91,5.5,0.6,16,4.1,No,No,No
94,94,1222,93,SL18-UCONN-94,GOM,2019,95,4.6,0.5,15.5,3.1,No,No,No
94,94,1223,93,SL18-UCONN-94,GOM,2019,156,6.3,0.6,20,4.1,No,No,No
94,94,1224,93,SL18-UCONN-94,GOM,2019,188,8.2,0.7,17.5,4.4,Yes,No,Yes
94,94,1225,93,SL18-UCONN-94,GOM,2019,192,6.4,0.6,25,3.8,No,No,Yes
94,94,1226,93,SL18-UCONN-94,GOM,2019,221,8.2,0.6,16,3.6,No,No,No
94,94,1227,93,SL18-UCONN-94,GOM,2019,253,8.5,0.5,15.5,4.6,No,No,No
95,95,1228,94,SL18-UCONN-95,GOM,2019,20.5,1.2,0.3,3.8,1.5,No,No,Yes
95,95,1229,94,SL18-UCONN-95,GOM,2019,21,2.5,0.4,4.5,1.7,No,No,No
95,95,1230,94,SL18-UCONN-95,GOM,2019,31,3.5,0.3,5.5,2.2,No,No,Yes
95,95,1231,94,SL18-UCONN-95,GOM,2019,36,3,0.3,16.5,2,No,No,No
95,95,1232,94,SL18-UCONN-95,GOM,2019,37,3.5,0.3,5.8,2.2,No,No,No
95,95,1233,94,SL18-UCONN-95,GOM,2019,54,4.5,0.1,13.3,3,No,No,Yes
95,95,1234,94,SL18-UCONN-95,GOM,2019,61,6.5,0.3,7.5,2.9,No,No,No
95,95,1235,94,SL18-UCONN-95,GOM,2019,65,4.5,0.4,12.5,3.6,No,No,Yes
95,95,1236,94,SL18-UCONN-95,GOM,2019,94,5,0.5,15,3.9,No,No,No
95,95,1237,94,SL18-UCONN-95,GOM,2019,124,3.5,0.7,13,3.6,No,No,No
95,95,1238,94,SL18-UCONN-95,GOM,2019,132,6.8,0.8,14,4.1,No,No,No
95,95,1239,94,SL18-UCONN-95,GOM,2019,149,6,0.7,19,3.6,No,No,No
95,95,1240,94,SL18-UCONN-95,GOM,2019,168,6.5,0.1,15,4.2,No,No,No
95,95,1241,94,SL18-UCONN-95,GOM,2019,181,8,0.5,12,3.8,No,No,No
95,95,1242,94,SL18-UCONN-95,GOM,2019,193,6.5,0.6,17.5,3.9,No,No,No
96,96,1243,95,SL18-UCONN-96,GOM,2019,13.5,5,0.2,2,1.3,No,No,No
96,96,1244,95,SL18-UCONN-96,GOM,2019,19.5,6.5,0.2,2.5,1.4,No,No,Yes
96,96,1245,95,SL18-UCONN-96,GOM,2019,24,7.5,0.1,2.5,1.7,No,No,Yes
96,96,1246,95,SL18-UCONN-96,GOM,2019,28,10,0.1,3.8,2.1,No,No,No
96,96,1247,95,SL18-UCONN-96,GOM,2019,30,10.3,0.2,4.5,2.8,No,No,Yes
96,96,1248,95,SL18-UCONN-96,GOM,2019,32.5,9.5,0.1,2.8,2,No,No,No
96,96,1249,95,SL18-UCONN-96,GOM,2019,37,8.5,0.3,8,4,No,No,No
96,96,1250,95,SL18-UCONN-96,GOM,2019,38.5,9.5,0.3,8.3,3.5,No,No,No
96,96,1251,95,SL18-UCONN-96,GOM,2019,41,7.5,0.1,5,2.9,No,No,Yes
96,96,1252,95,SL18-UCONN-96,GOM,2019,43,21,0.3,15,5.3,Yes,No,No
96,96,1253,95,SL18-UCONN-96,GOM,2019,48,8.3,0.3,15,4,No,No,No
96,96,1254,95,SL18-UCONN-96,GOM,2019,59,12,0.2,19.5,4.6,No,No,No
96,96,1255,95,SL18-UCONN-96,GOM,2019,76,16,0.2,16,4.1,Yes,No,No
96,96,1256,95,SL18-UCONN-96,GOM,2019,84,14,0.2,22,4.6,Yes,No,No
96,96,1257,95,SL18-UCONN-96,GOM,2019,113,18,0.4,22,4.8,Yes,No,No
97,97,1258,96,SL18-UCONN-97,GOM,2019,5,1.6,0.3,1.2,0.9,No,No,No
97,97,1259,96,SL18-UCONN-97,GOM,2019,10,3.6,0.4,4.2,2.2,No,No,No
97,97,1260,96,SL18-UCONN-97,GOM,2019,11.5,2.5,0.18,3,1.46,No,No,No
97,97,1261,96,SL18-UCONN-97,GOM,2019,16,3.5,0.4,3.5,2.06,No,No,No
97,97,1262,96,SL18-UCONN-97,GOM,2019,24,3.8,0.15,4.4,2,No,No,No
97,97,1263,96,SL18-UCONN-97,GOM,2019,25.6,5.2,0.5,4.8,2.5,No,No,Yes
97,97,1264,96,SL18-UCONN-97,GOM,2019,32,7.1,0.5,6.4,3.1,No,No,No
97,97,1265,96,SL18-UCONN-97,GOM,2019,33,5.5,0.4,6,2.37,No,No,No
97,97,1266,96,SL18-UCONN-97,GOM,2019,39.5,6.4,0.1,9.5,3.4,No,No,No
97,97,1267,96,SL18-UCONN-97,GOM,2019,48.3,8.5,0.6,15,3.3,No,No,No
97,97,1268,96,SL18-UCONN-97,GOM,2019,70.6,6.4,0.7,20.7,4,No,No,No
97,97,1269,96,SL18-UCONN-97,GOM,2019,93.4,20.5,0.7,28.6,5,Yes,No,Yes
97,97,1270,96,SL18-UCONN-97,GOM,2019,99.5,15,0.12,28,5.38,Yes,No,No
97,97,1271,96,SL18-UCONN-97,GOM,2019,100.4,14,0.42,37.5,5.67,Yes,No,No
97,97,1272,96,SL18-UCONN-97,GOM,2019,107.8,14,0.42,48,5.74,Yes,No,No
98,98,1273,97,SL18-UCONN-98,GOM,2019,14,3,0.3,5,1.9,No,No,No
98,98,1274,97,SL18-UCONN-98,GOM,2019,18,12.8,0.3,6,2.2,No,No,No
98,98,1275,97,SL18-UCONN-98,GOM,2019,18.5,3,0.2,4.5,2,No,No,No
98,98,1276,97,SL18-UCONN-98,GOM,2019,26,4.5,0.2,12,3,No,No,No
98,98,1277,97,SL18-UCONN-98,GOM,2019,31,3,0.4,10,2.7,No,No,No
98,98,1278,97,SL18-UCONN-98,GOM,2019,32,5,0.2,15,3,No,No,No
98,98,1279,97,SL18-UCONN-98,GOM,2019,34,5.5,0.2,12.5,3.5,No,No,No
98,98,1280,97,SL18-UCONN-98,GOM,2019,46,4,0.4,20,3.5,No,No,No
98,98,1281,97,SL18-UCONN-98,GOM,2019,47.5,7.5,0.2,21.5,4.7,Yes,No,No
98,98,1282,97,SL18-UCONN-98,GOM,2019,48,6,0.4,18.5,3.7,No,No,No
98,98,1283,97,SL18-UCONN-98,GOM,2019,65,11.5,0.5,31.5,4.1,Yes,No,No
98,98,1284,97,SL18-UCONN-98,GOM,2019,68,12,0.2,32.5,3.9,Yes,No,No
98,98,1285,97,SL18-UCONN-98,GOM,2019,74,9,0.2,24,4.4,No,No,No
98,98,1286,97,SL18-UCONN-98,GOM,2019,97,14.8,0.3,17.5,4.9,Yes,No,No
98,98,1287,97,SL18-UCONN-98,GOM,2019,99,14,0.6,43,5.4,Yes,No,No
99,99,1288,98,SL18-UCONN-99,GOM,2019,6,1.4,0.3,1.2,0.7,No,No,No
99,99,1289,98,SL18-UCONN-99,GOM,2019,19,2.9,0.4,4.4,2.4,No,No,Yes
99,99,1290,98,SL18-UCONN-99,GOM,2019,23.6,2.9,0.5,3.6,2.1,No,No,Yes
99,99,1291,98,SL18-UCONN-99,GOM,2019,23.7,2.9,0.5,3.2,1.5,No,No,No
99,99,1292,98,SL18-UCONN-99,GOM,2019,25.6,2.7,0.5,6.9,2.4,No,No,No
99,99,1293,98,SL18-UCONN-99,GOM,2019,26.5,3.4,0.6,7.6,1.8,No,No,No
99,99,1294,98,SL18-UCONN-99,GOM,2019,26.6,3.4,0.5,4.6,2,No,No,Yes
99,99,1295,98,SL18-UCONN-99,GOM,2019,28.5,3.6,0.5,4.6,2,No,No,Yes
99,99,1296,98,SL18-UCONN-99,GOM,2019,29.3,3.3,0.7,4,2,No,No,Yes
99,99,1297,98,SL18-UCONN-99,GOM,2019,38.7,5.1,0.6,5,2.7,No,No,No
99,99,1298,98,SL18-UCONN-99,GOM,2019,50.1,5.5,0.6,9.5,3.4,No,No,No
99,99,1299,98,SL18-UCONN-99,GOM,2019,79.9,8,0.8,12.2,4.4,No,No,No
99,99,1300,98,SL18-UCONN-99,GOM,2019,92.1,10.4,1,8.5,3.4,No,No,No
99,99,1301,98,SL18-UCONN-99,GOM,2019,95.6,7.9,0.5,15.4,4.7,No,No,No
99,99,1302,98,SL18-UCONN-99,GOM,2019,117.1,9,1,13.7,5,No,No,No
100,100,1303,99,SL18-UCONN-100,GOM,2019,27,4.6,0.4,2.2,1.7,No,No,No
100,100,1304,99,SL18-UCONN-100,GOM,2019,37,6.8,0.6,4.4,2.4,No,No,No
100,100,1305,99,SL18-UCONN-100,GOM,2019,49,5.9,0.5,5.5,2.6,No,No,No
100,100,1306,99,SL18-UCONN-100,GOM,2019,59,9.1,0.4,4,2.5,No,No,No
100,100,1307,99,SL18-UCONN-100,GOM,2019,62,10.5,0.8,6.1,3.5,No,No,No
100,100,1308,99,SL18-UCONN-100,GOM,2019,64.5,9,0.5,5.5,2.3,No,No,No
100,100,1309,99,SL18-UCONN-100,GOM,2019,65,5.5,0.6,8.5,2.4,No,No,No
100,100,1310,99,SL18-UCONN-100,GOM,2019,75,4,0.7,7,2.8,No,No,No
100,100,1311,99,SL18-UCONN-100,GOM,2019,84,6.8,0.7,8,2.7,No,No,No
